"","X","Number","site","Unique_tree","Date","Observers","Spp","Live","Code","X.Stems","Diameters","DecayClass","Height","Cones.Brown","Cones.Green","MortalityCause1","MortalityCause2","MortalityCause3","MortalityCause4","MortalityCause5","DMR","PerDeadCrown","Easting","Northing","Age","Cored","Comments","Diameters2","Diameters3","Diameters4","Diameters5","Diameters6","Diameters7","Diameters8","Diameters9","Diameters10","Diameters102","BA_cm","BA_m2_per_ha","ENN_dist","ENN_ID","Neighbor_larger","density_2m","BA_2m","SDI_2m","density_4m","BA_4m","SDI_4m","density_6m","BA_6m","SDI_6m","LiveDead","PDC05","Delta_pdc","Diam","X","cwd_total_10_yr","cwd_normal_cum","cwd_normal_summer","cwd_peak_summer","cwd_peak_anom","vpd_normal_growing_season_avg","vpd_normal_annual_max","vpd_peak_vpd","vpd_peak_anom","avg_summer_tmax","peak_tmax","peak_winter_tmin","avg_ann_ppt","min_ann_ppt","tmean","ppt","Pndjfm","Avg_pdc","Avg_delta_pdc","Weighted_pdc","prop_died","n.died","Cluster","Swness","Slope","Elev","Tpi","Cum_cwd","Percent.Clay","Avg_depth","Pct_pimo","Pct_juos","SDI.Plot","Weighted_pimo","Weighted_juos","avg_ENN","avg_BA","avg_BA_2m","avg_BA_4m","avg_BA_6m","Dens.Plot","avg_height","avg_Diam","fdsi_anom","BA.Plot","AWC","Died","ips","rtb","ptb","pns","psf","ptm","pmb","mt","bb","Neighbor_larger_log","Diam_log","ENN_dist_log","BA_2m_log","BA_4m_log","BA_6m_log"
"3646",5137,6,"WHIS64120","WHIS641206","7/17/2015","JV, SF","PIMO","Y","",1,"38.6",NA,5.08,"30","0","RTB","IPS","PSF",NA,NA,0,25,NA,NA,2,"","",38.6,18.6,16.25,NA,NA,NA,NA,NA,NA,NA,1169.6186,1.1696186,3.5537394340534,"WHIS641207",0.541329968589761,0,0,NA,1,633.1496,80.0220977963028,2,1159.73545,66.2857304474421,"L",0,-25,38.5902307800329,100,3227.76234722137,307.891184419394,213.132102966309,267.027412414551,1.25287278968369,11.673,18.6247,22.7287,1.22035254259129,27.0406667073568,1.1386553907397,-3.69000005722046,73.8817416825533,49.7992390165329,7.57999992370605,320.399993896484,36.1281132507722,24.5,-22.5,-394.025069616115,0,0,"WHIS64",0.811017,16.245701,2258.120117,-10,258.661987,6.5,15.8,0.583760852407261,0.409234411996843,202.72,-293.973943903546,NA,3.69873455543483,916.053395,0,704.929215,1096.845175,10,4.74,32.9963188055216,-1.10780510230172,0.916153395,15.1314523794883,"N","Y","Y","N","N","Y","N","N","N","N",-0.613726262607249,3.65299915583828,1.26800041079635,-4.60517018598809,6.45072252306549,7.05595582036483
"3647",5138,10,"SPR1575120","SPR157512010","8/10/2015","SF,EK","JUOS","Y","",6,"16.9,13.3,12,17.6,19,14.6",1.44444444444444,5.07,NA,NA,"BB",NA,NA,NA,NA,0,30,NA,NA,1,"","",16.9,13.3,12,17.6,19,14.6,NA,NA,NA,NA,1169.9797,1.1699797,2.74340515172534,"SPR157512050",0.0102051770641833,0,0,NA,3,435.0941,73.569119473398,10,4077.1801,249.822986202155,"L",15,-15,38.5961873615018,62,3746.88712406158,362.512110829353,244.306900024414,299.677253723145,1.22664261096677,12.19572,19.2666,22.6433,1.17526185211714,27.6386665980021,1.13464231348333,-3.72000002861023,70.4672195536852,52.0953993096352,8.02000045776367,309.529998779297,35.9636059501807,35.3260869565217,-9.89130434782609,-113.567681500661,0.0869565217391304,6,"SPR1575",0.986768,17.4967,2149.850098,-40.074501,284.381989,9.6,23.8,0.385406839622641,0.596801297169811,678.4,-170.23828596422,-33.0357698945513,1.81884387681032,632.148042391304,357.628422826087,1485.64492391304,3446.62373043478,46,5.27130434782609,25.3393292343359,-1.92908142720123,2.907980995,17.5931887165384,"N","N","N","N","N","N","N","N","N","Y",-4.58486013214245,3.65315349857432,1.00919990492194,-4.60517018598809,6.07558531280336,8.31316332915435
"3648",5139,6,"ROB938240","ROB9382406","7/15/2015","SF, JV, EK","JUOS","Y","",1,"38.7",1.58064516129032,5,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",38.7,8.92083333333333,7.55,5.95,NA,NA,NA,NA,NA,NA,1175.68665,1.17568665,2.0753834981456,"ROB9382405",0.817926273127283,0,0,NA,3,1247.051,171.269341250497,11,5485.62635,323.014990696249,"L",20,10,38.6902054711729,51,3046.27237224579,289.072462111712,209.933895111084,274.032081604004,1.30532557145669,10.51712,17.184,20.7689,1.20861848230912,25.132666460673,1.14751055952284,-3.52999997138977,100.593651660752,76.977239803791,6.82999992370605,426.359985351562,51.8659531342983,46.3698630136986,-6.71232876712329,-50.5503580542013,0.137931034482759,28,"ROB938",-0.725987,14.2851,2199.550049,-2.48755,202.899002,25.4,15.4,0.56436086636568,0.431641440760556,1005.58,-131.563954928796,54.5646989931383,1.08408538602415,295.567382758621,702.30463,2671.67900517241,5611.53517827586,145,4.33468965517241,17.3461209862027,-1.370131592267,4.28582705,18.8010370407911,"N","N","N","N","N","N","N","N","N","N",-0.200983077092644,3.65558647940323,0.73014595498927,-4.60517018598809,7.12854486188538,8.60988838238833
"3649",5140,52,"RAV339120","RAV33912052","6/23/2015","EK, JV ","PIMO","N","",1.9,"24.8",1,8.5,"","",NA,NA,NA,NA,NA,0,100,NA,NA,1,"","",24.8,12.6058333333333,NA,NA,NA,NA,NA,NA,NA,NA,482.8064,0.4828064,0.465672174718205,"RAV33912054",0.0939125910509886,3,1040.099865,592.236617212817,9,2508.756365,372.845948918713,12,3347.748665,221.090984474215,"L",55,-45,24.7937234027154,38,4432.43423175812,427.171397686005,266.587501525879,313.826126098633,1.17719744662586,13.32222,20.822,25.275,1.21386034002497,29.8963335037231,1.1362597763526,-3.08999991416931,54.2084257955551,40.6984201865196,8.76000022888184,244.970001220703,29.1032352746725,67.9838709677419,-43.0645161290323,-468.98953440925,0.341463414634146,28,"RAV339",-0.687204,11.3144,1879.430054,3.36365,296.613007,5.6,43,0.538357008548359,0.459478249877542,632.87,-615.365689520134,-322.613379298366,1.64807167322347,437.838556057754,505.160271000565,1505.87889369747,3038.49821196947,61,5.55745901639344,21.7723509588327,-2.13429171683794,2.6709151919523,13.6954465784122,"Y","N","N","N","N","N","N","N","N","N",-2.3653908117573,3.21059053253843,-0.76427338014927,6.94708162597904,7.82754642325818,8.1160463456779
"3650",5141,23,"SPR1575360","SPR157536023","8/10/2015","JV,SF,EK","JUOS","Y","",1,"38.8",1.44444444444444,5.73,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,"","",38.8,14.725,11.3,NA,NA,NA,NA,NA,NA,NA,1181.7704,1.1817704,2.39513444470071,"SPR157536020",0.521026757820301,0,0,NA,3,1953.09925,245.492826490352,4,2196.26085,126.889817568174,"L",0,-35,38.7901801623129,64,3746.88712406158,362.512110829353,244.306900024414,299.677253723145,1.22664261096677,12.19572,19.2666,22.6433,1.17526185211714,27.6386665980021,1.13464231348333,-3.72000002861023,70.4672195536852,52.0953993096352,8.02000045776367,309.529998779297,35.9636059501807,46.969696969697,-13.7878787878788,-185.318086063685,0.219512195121951,9,"SPR1575",0.993846,25.3759,2172,-15.9917,284.381989,12.2,21.2,0.430878805284319,0.549707064905227,435.25,-188.345641709079,-180.019863684247,2.23944020804136,749.8452,289.775906060606,1421.90658333333,2862.83002424242,33,4.60818181818182,28.2453177650348,-1.92908142720123,2.47458916,31.4870035396832,"N","N","N","N","N","N","N","N","N","N",-0.651953879967345,3.65816712599672,0.873439364861745,-4.60517018598809,7.57717786889225,7.694516132911
"3651",5142,39,"TOI533240","TOI53324039","7/10/2015","SF","PIMO","Y","",1,"38.8",1,7.84,"10","50","IPS","PTB",NA,NA,NA,0,10,NA,NA,2,"","",38.8,10.73125,7.02,6.2,NA,NA,NA,NA,NA,NA,1181.7704,1.1817704,0.714371686939815,"TOI53324040",0.06433335104687,2,135.4439,106.475937209431,9,1217.54285,208.720500240062,15,2453.9257,180.077885836841,"L",5,-5,38.7901801623129,93,3318.80323791504,315.410981893539,218.048229217529,268.107879638672,1.22958063269205,12.53976,19.9864,24.7794,1.23981307288956,27.839999961853,1.13577589377011,-3.29999995231628,64.709294119966,48.6460798740387,8.39000034332275,282.859985351562,32.3830526241144,25.6603773584906,-5.37735849056604,-47.3107635794751,0.0138888888888889,1,"TOI533",0.30919,14.8268,2109.469971,25.157,200.126007,12.3,19.4,0.236650250126032,0.762865009500911,515.74,-41.4226405500323,-49.224403564044,1.68323864847698,409.415268867925,261.853190566038,1063.35344622642,2318.31354339623,53,3.72188679245283,19.432962035279,-1.56846829391758,2.170000925,16.7664947136247,"N","Y","N","Y","N","N","N","N","N","N",-2.74367710340545,3.65816712599672,-0.336351882148362,4.90863136102911,7.10459826263885,7.80544842280859
"3652",5143,24,"TOI533360","TOI53336024","7/9/2015","PW,EK","JUOS","Y","",1,"38.8",NA,5.06,NA,NA,"BB",NA,NA,NA,NA,0,20,NA,NA,1,"","",38.8,13.4454545454545,12.3,11.1333333333333,20.1,16,12.8,NA,NA,NA,1181.7704,1.1817704,3.61809809520686,"TOI53336025",0.239797002869593,0,0,NA,1,283.385,41.9791389218564,2,453.01565,31.174740743291,"L",5,-15,38.7901801623129,94,3318.80323791504,315.410981893539,218.048229217529,268.107879638672,1.22958063269205,12.53976,19.9864,24.7794,1.23981307288956,27.839999961853,1.13577589377011,-3.29999995231628,64.709294119966,48.6460798740387,8.39000034332275,282.859985351562,32.3830526241144,9.86486486486486,-2.7027027027027,-49.9938463741434,0,0,"TOI533",-0.421272,13.6401,2100.800049,28.8018,187.639999,14.1,30,0.141607580677225,0.858326154661719,301.82,-37.2150532214344,-51.9905328042542,2.45442200608887,599.504936111111,50.4685222222222,592.355766666667,1802.74007083333,36,4.06138888888889,25.4609863214428,-1.56846829391758,2.15831777,18.5922620369005,"N","N","N","N","N","N","N","N","N","Y",-1.42796253492557,3.65816712599672,1.28594849970861,-4.60517018598809,5.64684168419339,6.1159487463966
"3653",5144,27,"TOI1596","TOI159627","7/29/2015","SF,JV","PIMO","Y","",1,"38.9",1.33333333333333,6.62,"0","4","PNS","RTB","IPS",NA,NA,1,5,NA,NA,1,"","",38.9,2,NA,NA,NA,NA,NA,NA,NA,NA,1187.86985,1.18786985,2.09813693217877,"TOI159639",0.0171886255047217,0,0,NA,5,1169.64215,179.95346513212,6,2198.33755,137.573310903406,"L",5,0,38.8901548534529,87,2642.18283939362,258.092179954052,180.931201934814,242.960289001465,1.34283244903772,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,24.0277777777778,-13.1944444444444,-203.975123920614,0.0697674418604651,3,"TOI1596",0.080746,21.5247,2280.399902,66.264397,239.953003,14.9,26.4,1,0,494.63,-203.975123920614,NA,2.52648255126858,688.581720833333,186.902176388889,921.731518055556,2477.06052222222,36,4.63083333333333,26.3238915921079,-1.94585646135633,2.478994195,18.9111531327053,"N","Y","Y","N","Y","N","N","N","Y","N",-4.06350742178824,3.66074112999189,0.74104977580362,-4.60517018598809,7.0644616758948,7.69546124348286
"3654",5145,29,"WHIS25","WHIS2529","7/19/2015","JV, EK","JUOS","Y","",1,"38.9",1,2.58,NA,NA,NA,NA,NA,NA,NA,0,90,NA,NA,2,"","",38.9,15.5,25.2,NA,NA,NA,NA,NA,NA,NA,1187.86985,1.18786985,2.02333724509745,"WHIS2528",0.101611805367398,0,0,NA,7,1950.40315,289.889698535292,14,4183.2807,272.55004871123,"L",70,-20,38.8901548534529,95,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,33.4905660377358,-19.7169811320755,-224.661673068943,0.0196078431372549,2,"WHIS25",-0.508759,9.96816,2008.900024,12.0414,284.536987,10.8,20.8,0.566274860050079,0.430886269756463,627.01,-251.021853801524,-181.167374860184,1.54203888479524,430.013668867925,355.790882075472,1692.05585237736,3976.77698260377,53,4.28735849056604,21.6567816788326,-1.14364687610974,2.279172445,30.8794771713249,"N","N","N","N","N","N","N","N","N","N",-2.28659555602682,3.66074112999189,0.70474824972801,-4.60517018598809,7.57579650091101,8.33885346460483
"3655",5146,4,"WHIS64360","WHIS643604","7/18/2015","SF,JV,EK","PIMO","Y","",1,"38.9",NA,6.38,"80","0","PSF","PNS","RTB",NA,NA,0,10,NA,NA,2,"","",38.9,8.1,7.4,NA,NA,NA,NA,NA,NA,NA,1187.86985,1.18786985,7.63387613387345,"WHIS643605",0.6309831417979,0,0,NA,0,0,NA,0,0,NA,"L",0,-10,38.8901548534529,102,3227.76234722137,307.891184419394,213.132102966309,267.027412414551,1.25287278968369,11.673,18.6247,22.7287,1.22035254259129,27.0406667073568,1.1386553907397,-3.69000005722046,73.8817416825533,49.7992390165329,7.57999992370605,320.399993896484,36.1281132507722,11.25,-10,-113.331076504872,0,0,"WHIS64",0.942482,16.253799,2302.439941,32.289299,278.065002,8,16.6,0.825749559082892,0.171957671957672,56.7,-117.746572992074,NA,5.6566029453757,520.44813125,0,19.50823125,307.21858125,8,3.70625,23.7814796549231,-1.10780510230172,0.416458505,16.6555870729854,"N","N","Y","N","Y","Y","N","N","N","N",-0.460476133441401,3.66074112999189,2.03259572860501,-4.60517018598809,-4.60517018598809,-4.60517018598809
"3656",5147,41,"TOI1596120","TOI159612041","7/30/2015","SF,JV","PIMO","N","",1,"25.1",1,5.7,NA,NA,"PTB","IPS",NA,NA,NA,1.75308641975309,100,NA,NA,1,"","",25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.55785,0.49455785,3.13224740924641,"TOI159612098",2.41424739289853,0,0,NA,2,4212.9665,419.939179923884,6,6737.1484,337.952397762694,"L",10,-90,25.0936474761354,88,3134.64733028412,303.739129334688,203.471092224121,267.511856079102,1.31474133821644,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,40.3947368421053,-22.8289473684211,-280.322123934918,0.159574468085106,15,"TOI1596",-0.017616,23.792601,2250.780029,0.471191,245.602997,14.9,20.8,1,0,687.87,-291.842211219914,NA,1.63758096858163,531.262782519737,612.989642763158,2227.81936203289,5015.50682219079,76,4.68723684210526,23.6712977511322,-1.94585646135633,4.03769714715,18.9111531327053,"Y","Y","N","Y","N","N","N","N","Y","N",0.881387599983818,3.22261472550523,1.14175076902096,-4.60517018598809,8.34592468399052,8.8153935126332
"3657",5149,5,"ROB926120","ROB9261205","8/1/2015","SF,EK,JV","JUOS","Y","",1,"39",NA,4.8,NA,NA,"BB",NA,NA,NA,NA,0,20,NA,NA,1,"","",39,19.8,NA,NA,NA,NA,NA,NA,NA,NA,1193.985,1.193985,3.8205516267989,"ROB9261203",0.363083497698882,0,0,NA,1,433.51625,59.047010627763,1,433.51625,26.2431158345613,"L",5,-15,38.9901295445928,46,3199.28099822998,303.548665121198,219.800197601318,274.332450866699,1.24809920036693,11.86146,18.8439,22.5266,1.19543194349365,27.8036664326986,1.13222475958114,-4.78999996185303,68.2614838132381,48.0796599297523,7.6100001335144,297.989990234375,33.8733551584005,23.0952380952381,-9.52380952380952,-118.49631586851,0,0,"ROB926",0.591054,16.0853,2167.449951,-7.38843,232.738007,9.7,27,0.53882064461368,0.459859005493599,424.13,-132.683096307293,-95.4427976554879,3.10600624521432,914.610228571429,428.127785714286,1485.24953095238,2882.87511904762,21,5.40285714285714,30.5494985544369,-1.36793361722862,1.92078148,15.4753772585848,"N","N","N","N","N","N","N","N","N","Y",-1.01312244995907,3.66330852549714,1.34039481711427,-4.60517018598809,6.07195234802052,6.07195234802052
"3658",5150,25,"ROB926360","ROB92636025","7/31/2015","SF, EK","PIMO","Y","",1,"39",NA,6.12,"15","40","PSF","PTB","RTB",NA,NA,0,10,NA,NA,2,"","",39,13.4,15.1,NA,NA,NA,NA,NA,NA,NA,1193.985,1.193985,2.14901790359508,"ROB92636026",0.391426692965155,0,0,NA,3,1522.4761,201.015389619066,5,1957.02855,120.884850229146,"L",10,0,38.9901295445928,48,3199.28099822998,303.548665121198,219.800197601318,274.332450866699,1.24809920036693,11.86146,18.8439,22.5266,1.19543194349365,27.8036664326986,1.13222475958114,-4.78999996185303,68.2614838132381,48.0796599297523,7.6100001335144,297.989990234375,33.8733551584005,20,-13.448275862069,-147.445010927401,0,0,"ROB926",0.926926,7.3854,2185.139893,5.64453,226.395996,9.7,14.2,0.778392291905805,0.221329437545654,287.49,-125.677437206003,-215.857385480366,2.72201441809321,421.169041071429,117.867469642857,564.873944642857,1636.297175,28,4.71178571428571,21.9226053974577,-1.36793361722862,1.179373315,15.4753772585848,"N","N","Y","Y","N","Y","N","N","N","N",-0.937957027660979,3.66330852549714,0.765010948754139,-4.60517018598809,7.32809986982152,7.5791876657202
"3660",5152,13,"TOI1596","TOI159613","7/29/2015","SF,JV","PIMO","Y","",1,"39",1.33333333333333,5.49,"4","14","PSF","PTB",NA,NA,NA,1,10,NA,NA,2,"","",39,2,NA,NA,NA,NA,NA,NA,NA,NA,1193.985,1.193985,2.62482468599829,"TOI159615",0.0724852071005917,0,0,NA,2,135.5381,26.6338401745208,5,1657.28415,105.786738748979,"L",0,-10,38.9901295445928,87,2642.18283939362,258.092179954052,180.931201934814,242.960289001465,1.34283244903772,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,24.0277777777778,-13.1944444444444,-203.975123920614,0.0697674418604651,3,"TOI1596",0.080746,21.5247,2280.399902,66.264397,239.953003,14.9,26.4,1,0,494.63,-203.975123920614,NA,2.52648255126858,688.581720833333,186.902176388889,921.731518055556,2477.06052222222,36,4.63083333333333,26.3238915921079,-1.94585646135633,2.478994195,18.9111531327053,"N","N","N","Y","N","Y","N","N","Y","N",-2.62437277793234,3.66330852549714,0.965014107526918,-4.60517018598809,4.90932655887853,7.41294152128558
"3662",5154,21,"SHO424","SHO42421","6/17/2015","SF, JV ","JUOS","Y","",2,"31.3, 23.4",2,3.94,"","",NA,NA,NA,NA,NA,0,50,NA,NA,2,"","",31.3,23.4,9.1,NA,NA,NA,NA,NA,NA,NA,1198.89125,1.19889125,2.6759999858596,"SHO42450",0.256696677033884,0,0,NA,1,307.7514,44.851980731703,4,1977.2109,116.629377186215,"L",35,-15,39.070155345186,53,3554.47962284088,341.385347053409,246.942024230957,306.859130859375,1.24263633059223,13.45404,21.0207,24.9764,1.18818117379535,27.8103335062663,1.15604516280377,-2.60999989509583,83.7166218926907,66.2889195203781,8.98999977111816,341.609985351562,43.8216040058136,24.8648648648649,-15.4054054054054,-144.952524484141,0.0416666666666667,2,"SHO424",0.935951,25.497801,2028.390015,46.628101,309.72699,7.1,28.8,0.466193906648657,0.494784631547351,533.04,-126.335256322918,-195.219148519444,1.86150184972006,557.392326351351,506.652790540541,1861.83457027027,2908.20923108108,37,4.17540540540541,24.0275525244631,-1.28102420713804,2.0624516075,15.8761461697262,"N","N","N","N","N","N","N","N","N","N",-1.3598601361289,3.66535888513243,0.984323136981827,-4.60517018598809,5.72932480743291,7.58944755188068
"3663",5155,3,"TOI533120","TOI5331203","7/11/2015","JV, EK","JUOS","Y","",3,"25,24,18.1",NA,4.31,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",25,24,18.1,3.1,NA,NA,NA,NA,NA,NA,1199.95885,1.19995885,3.1445320568321,"TOI5331201",0.632738239315457,0,0,NA,3,1348.27675,182.339277167377,5,1924.27835,119.258718801176,"L",15,5,39.087547254632,92,3318.80323791504,315.410981893539,218.048229217529,268.107879638672,1.22958063269205,12.53976,19.9864,24.7794,1.23981307288956,27.839999961853,1.13577589377011,-3.29999995231628,64.709294119966,48.6460798740387,8.39000034332275,282.859985351562,32.3830526241144,21.8367346938776,-7.04081632653061,-152.447937521811,0,0,"TOI533",0.05144,23.443001,2135.429932,49.785198,223.835007,16.4,33.4,0.713977347141714,0.266547015595062,412.31,-270.246225406658,-19.2846555650264,1.876492266742,597.030114583333,329.0896625,1567.05167083333,3390.77397395833,48,4.288125,23.9900126200337,-1.56846829391758,2.86584455,19.8847297703438,"N","N","N","N","N","N","N","N","N","N",-0.457698466350803,3.66580393172808,1.1456650895216,-4.60517018598809,7.20658999140195,7.56231149005863
"3664",5157,1,"SS452","SS4521","8/19/2014","SF, TD, AU","JUOS","Y","",1,"39.1",NA,3.73,"0","0",NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",39.1,13.76,8,12.1,NA,NA,NA,NA,NA,NA,1200.11585,1.20011585,7.80426985433228,"SS45212",0.331139906201555,0,0,NA,0,0,NA,0,0,NA,"L",10,0,39.0901042357328,77,3313.22146034241,319.966529905796,226.106159210205,279.450508117676,1.23592612025167,11.8312,18.6102,23.0883,1.24062610826321,27.9463333765666,1.13503259572335,-5.26999998092651,68.3508921306849,48.4657395009994,7.42000007629395,290.320007324219,32.9175532967965,35.1190476190476,-29.047619047619,-300.158059900708,0,0,"SS452",0.981108,18.854099,2186.570068,56.686001,335.234985,12,17.8,0.822795517022626,0.17707231972933,378.32,-318.941846966918,-220.326964869319,1.84144777941645,422.844462195122,476.500935365854,1231.48923658537,1969.29695121951,41,4.00780487804878,21.7230161406733,-1.08691830366593,1.733762295,16.6852751262047,"N","N","N","N","N","N","N","N","N","N",-1.10521431556189,3.66586934635881,2.05467100113948,-4.60517018598809,-4.60517018598809,-4.60517018598809
"3665",5158,19,"TOI1596120","TOI159612019","7/30/2015","SF,JV","PIMO","Y","",1,"39.1",1.26666666666667,6.79,"0","0","PTB","PSF","PNS",NA,NA,3,20,NA,NA,1,"","",39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200.11585,1.20011585,3.5386710692361,"TOI159612082",0.491074757491121,0,0,NA,4,1589.16185,220.214225428495,8,3432.07495,208.191576574268,"L",20,0,39.0901042357328,88,3134.64733028412,303.739129334688,203.471092224121,267.511856079102,1.31474133821644,12.2718,19.616,22.861,1.16542618270799,27.7380000432332,1.13670778850321,-3.25,76.9462520967722,59.3902802252769,8.15999984741211,337.100006103516,40.4174112307072,40.3947368421053,-22.8289473684211,-280.322123934918,0.159574468085106,15,"TOI1596",-0.017616,23.792601,2250.780029,0.471191,245.602997,14.9,20.8,1,0,687.87,-291.842211219914,NA,1.63758096858163,531.262782519737,612.989642763158,2227.81936203289,5015.50682219079,76,4.68723684210526,23.6712977511322,-1.94585646135633,4.03769714715,18.9111531327053,"N","N","N","Y","Y","Y","N","N","Y","N",-0.71115890719459,3.66586934635881,1.2637512524933,-4.60517018598809,7.37096831046869,8.14092321263252
"3666",5159,50,"WHIS25","WHIS2550","7/19/2015","JV, EK","JUOS","Y","",1,"39.1",1,3.4,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,"","",39.1,15.5,25.2,NA,NA,NA,NA,NA,NA,NA,1200.11585,1.20011585,3.0827017402604,"WHIS25101",0.0212518233135576,0,0,NA,2,69.6609,15.6118100571281,2,69.6609,6.93858224761251,"L",5,-5,39.0901042357328,95,3667.26158046722,356.028111994267,236.405380249023,285.82633972168,1.20905175432385,12.2677,19.3927,23.4129,1.20730481057305,28.1763333002726,1.1367695873681,-4.17999982833862,64.0488940972567,42.0878003754616,7.86999988555908,278.609985351562,30.8803040562789,33.4905660377358,-19.7169811320755,-224.661673068943,0.0196078431372549,2,"WHIS25",-0.508759,9.96816,2008.900024,12.0414,284.536987,10.8,20.8,0.566274860050079,0.430886269756463,627.01,-251.021853801524,-181.167374860184,1.54203888479524,430.013668867925,355.790882075472,1692.05585237736,3976.77698260377,53,4.28735849056604,21.6567816788326,-1.14364687610974,2.279172445,30.8794771713249,"N","N","N","N","N","N","N","N","N","N",-3.85131258430163,3.66586934635881,1.12580640087681,-4.60517018598809,4.24378272700079,4.24378272700079
"3667",5160,2,"DES998","DES9982","5/28/2015","SF, PJW ","PIMO","Y","",3.5,"39.2",4,5.85,"0","0","PNS","PTB",NA,NA,NA,0,5,NA,NA,1,"","",39.2,24.85,17.45,11.9,NA,NA,NA,NA,NA,NA,1206.2624,1.2062624,4.91702561483903,"DES9984",0.387442732194919,0,0,NA,0,0,NA,1,467.3576,27.8748250106516,"L",10,5,39.1900789268728,9,3740.39855670929,358.696573883295,226.317268371582,271.588035583496,1.20003231542007,11.92334,18.8156,21.7692,1.15697612619316,28.4860000610352,1.12862463866436,-4.03000020980835,49.9374161292315,36.7893604323864,7.92000007629395,239.949996948242,24.605149263984,20.2758620689655,-2,-21.2882082353739,0.0333333333333333,1,"DES998",0.722138,21.713699,2117.350098,23.7852,306.928986,4.6,16.8,0.806322914373762,0.193539511336122,363.44,-0.651562063987817,-100.395351892354,2.83908452981983,830.928771296296,340.953286111111,946.50187037037,2899.05728981481,27,5.38111111111111,29.9177033207256,-1.97635654798618,2.2436076825,21.1655896933404,"N","N","N","Y","Y","N","N","N","N","N",-0.948187228994521,3.66842362616391,1.59270379786082,-4.60517018598809,-4.60517018598809,6.14711610006148
"3668",5161,30,"SS452360","SS45236030","9/12/2015","PW,SF","PIMO","Y","",1,"39.2",1.5,3.74,"0","0","RTB","PSF",NA,NA,NA,0,50,NA,NA,2,"","",39.2,15.1666666666667,19.2,NA,NA,NA,NA,NA,NA,NA,1206.2624,1.2062624,1.96811359263215,"SS45236028",0.203879893794252,1,245.93265,149.861846841251,2,572.61825,84.6528009499017,5,2512.8164,147.738662480402,"L",20,-30,39.1900789268728,80,3040.07475280762,294.470942676067,211.188762664795,266.227874755859,1.2606157230933,11.8312,18.6102,23.0883,1.24062610826321,27.9463333765666,1.13503259572335,-5.26999998092651,68.3508921306849,48.4657395009994,7.42000007629395,290.320007324219,32.9175532967965,25.3448275862069,-13.2758620689655,-181.591570220547,0.0588235294117647,2,"SS452",0.101015,11.0535,2208.320068,56.686001,335.490997,8.8,8.6,0.666038117044919,0.331571149572362,296.98,-247.968265583466,-87.5579184564103,2.63264563159154,561.670477586207,474.70465862069,903.473282758621,1965.09753793103,29,2.89344827586207,24.5158051891389,-1.08691830366593,1.628944385,14.3049916022624,"N","N","Y","N","N","Y","N","N","N","N",-1.59022421443327,3.66842362616391,0.677075516797746,5.50509837867202,6.35023672780748,7.82916345437746
"3669",5162,4,"RAV339","RAV3394","5/20/2015","SF,JV,EK","JUOS","Y","",3,"23.5,21.8,22.6",1,5.92,NA,NA,"MT",NA,NA,NA,NA,0,55,NA,NA,2,"","",23.5,21.8,22.6,14.8,NA,NA,NA,NA,NA,NA,1207.52625,1.20752625,1.37011591864286,"RAV3395",0.17913863156184,2,281.32045,191.424957120037,3,791.7667,118.947912235559,6,2397.30365,147.479343521358,"L",25,-30,39.210604068955,37,4432.43423175812,427.171397686005,266.587501525879,313.826126098633,1.17719744662586,13.32222,20.822,25.275,1.21386034002497,29.8963335037231,1.1362597763526,-3.08999991416931,54.2084257955551,40.6984201865196,8.76000022888184,244.970001220703,29.1032352746725,66.3888888888889,-47.5925925925926,-484.029008238661,0.349206349206349,22,"RAV339",-0.82623,11.8007,1888.650024,3.36365,307.390991,10.2,43,0.45779673358993,0.5416623322584,480.65,-749.354011768512,-237.655790675228,2.01511623442886,413.604288888889,240.899055555556,1033.92146481481,2520.38103796296,54,5.13058591378264,20.9868532423009,-2.13429171683794,2.23356316,17.9597703413104,"N","N","N","N","N","N","N","N","Y","N",-1.7195952948956,3.66894722217779,0.314895348408701,5.63952995706016,6.67427940761617,7.78210407693796
